TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,ProductName,Category,UnitPrice,Name,Region,JoinDate
724,2025-05-04,1022,2035,404,1.0,1619.98,Home-According,Home,899.99,Austin Gutierrez,EAST,2021-11-25
725,2025-05-04,1107,2025,402,0.0,279.62,Electronics-Assume,Clothing,279.62,Emily Hoffman,West,2023-06-09
726,2025-05-04,1097,2091,403,3.0,2717.37,Office-Mrs,Office,905.79,Laura Jones,EAST,2023-12-07
727,2025-05-04,1139,2062,403,2.0,1486.46,Office-Receive,Clothing,619.36,Heather Olson,Central,2021-04-20
728,2025-05-04,1099,2034,402,0.0,408.51,Clothing-Feel,Office,136.17,Lori Howard,EAST,2021-02-27
729,2025-05-04,1081,2076,402,0.0,2418.21,Clothing-Affect,Clothing,806.07,Ryan White,South,2020-09-04
730,2025-05-04,1199,2035,401,3.0,2699.97,Home-According,Home,899.99,James Cooley,West,2020-07-23
731,2025-05-04,1135,2045,402,1.0,842.78,Office-Next,Home,312.14,Christopher Chen,South,2023-09-10
732,2025-05-04,1025,2031,402,2.0,904.48,Office-Develop,Office,565.3,Garrett Lewis,South,2023-08-04
733,2025-05-04,1136,2094,401,1.0,0.0,Office-Fight,Clothing,493.35,Scott Hernandez,South,2024-02-09
734,2025-05-04,1147,2049,403,1.0,3383.42,Office-Easy,Home,939.84,William Palmer,south-west,2023-08-14
735,2025-05-04,1045,2030,403,2.0,407.93,Clothing-First,Home,169.97,Dr. Susan Bailey,North,2020-10-02
736,2025-05-04,1151,2003,403,1.0,693.32,Electronics-Training,Clothing,385.18,Sabrina Lester,West,2022-07-16
737,2025-05-04,1144,2024,404,2.0,298.25,Clothing-Paper,Home,124.27,Brian Browning,EAST,2023-05-03
738,2025-05-04,1044,2062,401,0.0,1238.72,Office-Receive,Clothing,619.36,Anita Huerta,East,2022-04-08
739,2025-05-04,1014,2029,402,0.0,13.51,Home-Yourself,Electronics,13.51,Cindy Woods,East,2024-04-02
740,2025-05-04,1134,2061,401,2.0,639.74,Home-Quite,Clothing,199.92,Joseph Aguilar,West,2023-12-05
741,2025-05-04,1157,2025,402,2.0,671.09,Electronics-Assume,Clothing,279.62,Cheryl Wu,West,2021-12-10
742,2025-05-04,1183,2022,403,0.0,2684.72,Home-Economy,Electronics,671.18,Kenneth Graves,East,2020-05-08
743,2025-05-04,1005,2018,402,0.0,542.26,Electronics-Nature,Electronics,542.26,Jessica Mora,South,2021-08-05
743,2025-05-04,1005,2018,402,0.0,542.26,Electronics-Nature,Electronics,542.26,Jessica Mora,South,2021-08-05
744,2025-05-04,1134,2046,401,2.0,53.49,Clothing-Worry,Clothing,33.43,Joseph Aguilar,West,2023-12-05
745,2025-05-04,1180,2084,404,0.0,281.85,Office-Stuff,Clothing,281.85,Jennifer Smith,south-west,2020-10-03
746,2025-05-04,1086,2038,403,1.0,1667.72,Office-Soon,Clothing,926.51,Robert Rodriguez,EAST,2023-03-01
747,2025-05-04,1040,2093,404,3.0,755.94,Home-Real,Home,755.94,Angel Lee,Central,2022-04-08
748,2025-05-04,1166,2040,402,2.0,27.63,Clothing-Determine,Office,34.54,David Mccullough,south-west,2021-12-15
749,2025-05-04,1057,2085,402,3.0,1452.9,Electronics-Officer,Home,242.15,Kathy Hall,North,2023-10-27
750,2025-05-04,1078,2093,403,1.0,0.0,Home-Real,Home,755.94,Danielle Fuller,south-west,2023-12-08
751,2025-05-04,1045,2093,401,3.0,2267.82,Home-Real,Home,755.94,Dr. Susan Bailey,North,2020-10-02
752,2025-05-04,1197,2072,401,1.0,1513.08,Electronics-Become,Office,420.3,William Wilson,West,2023-04-04
753,2025-05-04,1154,2040,402,0.0,69.08,Clothing-Determine,Office,34.54,Edward Castillo,North,2020-10-01
754,2025-05-04,1127,2018,403,0.0,0.0,Electronics-Nature,Electronics,542.26,George Edwards,Central,2023-05-12
755,2025-05-04,1060,2044,403,1.0,934.11,Office-Society,Clothing,207.58,Mr. Christopher Thompson,South,2023-04-10
756,2025-05-04,1162,2011,403,3.0,1229.22,Electronics-Religious,Clothing,409.74,Deborah Rice,east,2022-01-14
757,2025-05-04,1002,2033,402,1.0,3010.5,Clothing-Argue,Electronics,836.25,Mark Marshall,Central,2020-08-08
758,2025-05-04,1177,2008,403,2.0,159.82,Electronics-Skin,Home,66.59,Katherine West,east,2020-11-01
759,2025-05-04,1027,2092,401,0.0,482.21,Electronics-Add,Office,482.21,Anthony Schroeder,east,2020-10-04
760,2025-05-04,1098,2056,404,1.0,944.5,Office-About,Electronics,524.72,Jeffrey Maxwell,West,2022-01-27
761,2025-05-04,1105,2063,404,2.0,2209.84,Home-Good,Office,552.46,Taylor Clarke,Central,2023-03-11
762,2025-05-04,1139,2048,401,3.0,357.63,Electronics-Candidate,Home,357.63,Heather Olson,Central,2021-04-20
763,2025-05-04,1147,2083,402,1.0,691.34,Clothing-Cut,Home,768.16,William Palmer,south-west,2023-08-14
764,2025-05-04,1115,2009,401,2.0,53.05,Office-Raise,Clothing,66.31,Gina Banks,West,2023-09-16
765,2025-05-04,1005,2040,403,0.0,103.62,Clothing-Determine,Office,34.54,Jessica Mora,South,2021-08-05
765,2025-05-04,1005,2040,403,0.0,103.62,Clothing-Determine,Office,34.54,Jessica Mora,South,2021-08-05
766,2025-05-04,1018,2043,402,3.0,2620.35,Electronics-Practice,Office,873.45,Edwin Garrison,south-west,2020-08-31
767,2025-05-04,1041,2093,401,0.0,755.94,Home-Real,Home,755.94,David Beltran,east,2021-01-18
768,2025-05-04,1086,2076,404,0.0,0.0,Clothing-Affect,Clothing,806.07,Robert Rodriguez,EAST,2023-03-01
769,2025-05-04,1110,2083,402,3.0,768.16,Clothing-Cut,Home,768.16,Melissa Grimes,South,2024-03-14
770,2025-05-04,1040,2006,401,2.0,0.0,Office-Class,Clothing,198.0,Angel Lee,Central,2022-04-08
771,2025-05-04,1052,2024,404,2.0,298.25,Clothing-Paper,Home,124.27,Brandon Hinton,south-west,2022-11-10
772,2025-05-04,1169,2036,403,1.0,392.36,Electronics-Candidate,Home,217.98,Michael Edwards,south-west,2023-09-26
773,2025-05-04,1024,2006,404,3.0,0.0,Office-Class,Clothing,198.0,Andres Avila,Central,2022-09-19
774,2025-05-04,1039,2006,403,0.0,198.0,Office-Class,Clothing,198.0,Brandy Good,West,2023-05-21
775,2025-05-04,1109,2011,403,3.0,1638.96,Electronics-Religious,Clothing,409.74,Aaron Garcia,EAST,2023-07-31
776,2025-05-04,1051,2012,401,1.0,1121.74,Clothing-Artist,Electronics,623.19,Amy Nguyen,Central,2024-02-13
777,2025-05-04,1043,2081,403,0.0,746.22,Office-Light,Clothing,746.22,Eric Pena,West,2022-06-30
778,2025-05-04,1121,2014,403,3.0,985.2,Clothing-Eat,Home,246.3,Stephanie Garrison,East,2020-08-21
779,2025-05-04,1120,2062,403,0.0,2477.44,Office-Receive,Clothing,619.36,Daniel Meyer,South,2024-03-15
780,2025-05-04,1164,2069,404,1.0,0.0,Clothing-Garden,Home,232.39,William Ramsey,North,2023-05-04
781,2025-05-04,1094,2048,403,1.0,321.87,Electronics-Candidate,Home,357.63,Robert Jones,West,2023-11-18
782,2025-05-04,1114,2005,403,3.0,428.78,Office-Huge,Home,428.78,Grace Price,South,2022-03-25
783,2025-05-04,1119,2033,402,2.0,1338.0,Clothing-Argue,Electronics,836.25,Cameron Hernandez,east,2022-08-08
784,2025-05-04,1144,2007,402,0.0,1166.78,Clothing-Over,Electronics,583.39,Brian Browning,EAST,2023-05-03
785,2025-05-04,1021,2085,403,3.0,0.0,Electronics-Officer,Home,242.15,Aaron Burnett,South,2024-02-13
786,2025-05-04,1193,2075,402,0.0,1561.28,Electronics-Letter,Electronics,780.64,Nancy King,South,2022-05-23
787,2025-05-04,1099,2066,404,3.0,0.0,Office-Occur,Clothing,516.06,Lori Howard,EAST,2021-02-27
788,2025-05-04,1146,2030,404,2.0,543.9,Clothing-First,Home,169.97,Jonathan Andrade,south-west,2020-06-07
789,2025-05-04,1020,2050,401,1.0,168.1,Electronics-Young,Home,186.78,Michelle Brewer,East,2021-07-14
790,2025-05-04,1030,2096,404,1.0,3024.81,Office-Discuss,Home,672.18,Alice Robinson,EAST,2021-08-06
791,2025-05-04,1042,2027,402,1.0,232.75,Home-Purpose,Office,258.61,Christopher Dodson,North,2023-10-30
792,2025-05-04,1010,2054,401,3.0,900.51,Electronics-Above,Office,900.51,Mike Davis,East,2022-03-23
793,2025-05-04,1051,2080,402,2.0,0.0,Office-Doctor,Office,832.26,Amy Nguyen,Central,2024-02-13
794,2025-05-04,1081,2093,401,0.0,755.94,Home-Real,Home,755.94,Ryan White,South,2020-09-04
795,2025-05-04,1099,2071,404,2.0,984.26,Clothing-Success,Office,615.16,Lori Howard,EAST,2021-02-27
796,2025-05-04,1070,2066,404,0.0,0.0,Office-Occur,Clothing,516.06,Brittany Johnson,East,2021-06-04
797,2025-05-04,1179,2079,404,0.0,2851.62,Office-Who,Home,950.54,Desiree Miller,EAST,2021-12-21
798,2025-05-04,1106,2019,402,0.0,3735.72,Home-History,Clothing,933.93,Jennifer Ewing,east,2023-05-16
799,2025-05-04,1027,2072,401,2.0,672.48,Electronics-Become,Office,420.3,Anthony Schroeder,east,2020-10-04
800,2025-05-04,1137,2044,404,2.0,830.32,Office-Society,Clothing,207.58,Jessica Harmon,south-west,2022-11-05
801,2025-05-04,1098,2083,404,3.0,2304.48,Clothing-Cut,Home,768.16,Jeffrey Maxwell,West,2022-01-27
802,2025-05-04,1009,2022,403,3.0,2684.72,Home-Economy,Electronics,671.18,Zachary Bell Jr.,East,2023-04-20
803,2025-05-04,1036,2079,404,0.0,950.54,Office-Who,Home,950.54,Robert Bishop,south-west,2020-09-14
804,2025-05-04,1101,2042,402,0.0,335.22,Clothing-Lawyer,Home,167.61,Ryan Martin,south-west,2020-11-14
805,2025-05-04,1190,2060,403,2.0,0.0,Office-Term,Home,408.38,Elizabeth Robinson,south-west,2023-12-27
806,2025-05-04,1005,2043,403,2.0,2096.28,Electronics-Practice,Office,873.45,Jessica Mora,South,2021-08-05
806,2025-05-04,1005,2043,403,2.0,2096.28,Electronics-Practice,Office,873.45,Jessica Mora,South,2021-08-05
807,2025-05-04,1071,2062,401,1.0,557.42,Office-Receive,Clothing,619.36,Christopher Frost,east,2020-08-21
808,2025-05-04,1034,2038,404,2.0,2223.62,Office-Soon,Clothing,926.51,Heather Smith,Central,2022-09-16
809,2025-05-04,1068,2093,404,0.0,2267.82,Home-Real,Home,755.94,Melissa Gutierrez,East,2023-12-25
810,2025-05-04,1048,2056,402,3.0,524.72,Office-About,Electronics,524.72,Dr. Donald Proctor,North,2024-03-17
811,2025-05-04,1189,2062,403,0.0,1858.08,Office-Receive,Clothing,619.36,Jennifer Farrell,North,2022-11-18
812,2025-05-04,1131,2020,401,2.0,0.0,Electronics-Share,Clothing,375.83,Mark Gomez,West,2020-06-11
813,2025-05-04,1181,2064,404,1.0,264.64,Electronics-Stop,Home,294.04,Tiffany Smith,East,2024-04-07
814,2025-05-04,1199,2067,401,1.0,0.0,Clothing-Remain,Electronics,290.95,James Cooley,West,2020-07-23
815,2025-05-04,1049,2025,401,1.0,503.32,Electronics-Assume,Clothing,279.62,Rebecca Jordan,West,2022-10-08
816,2025-05-04,1008,2058,401,2.0,533.4,Home-Wear,Home,666.75,William Ramirez,EAST,2023-09-15
817,2025-05-04,1180,2025,403,2.0,894.78,Electronics-Assume,Clothing,279.62,Jennifer Smith,south-west,2020-10-03
818,2025-05-04,1118,2064,404,0.0,882.12,Electronics-Stop,Home,294.04,Briana Alvarado,South,2022-03-18
819,2025-05-04,1174,2003,402,2.0,308.14,Electronics-Training,Clothing,385.18,Deborah Saunders,West,2021-12-25
820,2025-05-04,1125,2076,404,1.0,725.46,Clothing-Affect,Clothing,806.07,Debbie Andrews,West,2021-05-22
821,2025-05-04,1121,2075,403,2.0,2498.05,Electronics-Letter,Electronics,780.64,Stephanie Garrison,East,2020-08-21
822,2025-05-04,1041,2033,401,2.0,669.0,Clothing-Argue,Electronics,836.25,David Beltran,east,2021-01-18
823,2025-05-04,1007,2049,401,1.0,845.86,Office-Easy,Home,939.84,David Kim,West,2020-05-20
824,2025-05-04,1146,2099,402,1.0,581.69,Electronics-Several,Electronics,646.32,Jonathan Andrade,south-west,2020-06-07
825,2025-05-04,1165,2028,402,2.0,1531.06,Electronics-Take,Electronics,637.94,Richard Burnett,Central,2022-07-24
826,2025-05-04,1166,2052,401,0.0,731.26,Office-Year,Home,731.26,David Mccullough,south-west,2021-12-15
827,2025-05-04,1121,2016,402,0.0,646.04,Home-He,Office,323.02,Stephanie Garrison,East,2020-08-21
828,2025-05-04,1057,2032,403,2.0,3782.4,Electronics-There,Electronics,945.6,Kathy Hall,North,2023-10-27
829,2025-05-04,1108,2048,403,3.0,357.63,Electronics-Candidate,Home,357.63,Sharon Bautista,Central,2022-07-31
830,2025-05-04,1064,2027,404,2.0,413.78,Home-Purpose,Office,258.61,Joshua Cline,EAST,2024-02-19
831,2025-05-04,1173,2066,404,0.0,2580.3,Office-Occur,Clothing,516.06,David King MD,North,2022-09-14
832,2025-05-04,1001,2065,403,2.0,376.27,Office-Animal,Home,470.34,John Silva,East,2020-12-01
833,2025-05-04,1076,2087,401,3.0,796.6,Electronics-Rather,Clothing,159.32,Glenn Shelton,east,2024-05-01
834,2025-05-04,1016,2043,403,2.0,2795.04,Electronics-Practice,Office,873.45,Andrea Roberts,EAST,2021-05-16
835,2025-05-04,1070,2033,403,1.0,752.62,Clothing-Argue,Electronics,836.25,Brittany Johnson,East,2021-06-04
836,2025-05-04,1038,2066,402,0.0,1032.12,Office-Occur,Clothing,516.06,Jason Ford,EAST,2023-10-09
837,2025-05-04,1153,2051,403,1.0,316.76,Home-Century,Electronics,117.32,Michelle Martinez,East,2023-07-31
838,2025-05-04,1184,2003,404,2.0,1848.86,Electronics-Training,Clothing,385.18,Brittney Chen,EAST,2023-07-20
839,2025-05-04,1066,2053,404,3.0,0.0,Home-Ground,Office,610.15,Derrick Myers,North,2022-04-06
840,2025-05-04,1188,2004,402,2.0,2967.2,Office-Where,Home,927.25,Ashley Todd,North,2023-09-04
841,2025-05-04,1185,2091,402,3.0,3623.16,Office-Mrs,Office,905.79,Cameron Levine,east,2021-07-26
842,2025-05-04,1171,2045,403,1.0,280.93,Office-Next,Home,312.14,Ronald Marquez,south-west,2024-04-21
843,2025-05-04,1168,2071,402,2.0,1968.51,Clothing-Success,Office,615.16,Denise Gonzales,South,2022-05-02
844,2025-05-04,1024,2060,402,2.0,326.7,Office-Term,Home,408.38,Andres Avila,Central,2022-09-19
845,2025-05-04,1185,2071,402,2.0,984.26,Clothing-Success,Office,615.16,Cameron Levine,east,2021-07-26
846,2025-05-04,1167,2011,402,2.0,327.79,Electronics-Religious,Clothing,409.74,Terry Frederick,North,2021-12-20
847,2025-05-04,1057,2095,403,3.0,2453.95,Home-Seem,Office,490.79,Kathy Hall,North,2023-10-27
848,2025-05-04,1084,2047,403,2.0,803.95,Clothing-Hair,Office,334.98,Martha Mccall,North,2022-05-31
849,2025-05-04,1118,2015,404,0.0,4049.82,Office-Itself,Clothing,674.97,Briana Alvarado,South,2022-03-18
850,2025-05-04,1162,2074,401,3.0,659.5,Clothing-Strong,Clothing,659.5,Deborah Rice,east,2022-01-14
851,2025-05-04,1049,2064,401,3.0,882.12,Electronics-Stop,Home,294.04,Rebecca Jordan,West,2022-10-08
852,2025-05-04,1135,2038,404,0.0,926.51,Office-Soon,Clothing,926.51,Christopher Chen,South,2023-09-10
853,2025-05-04,1038,2017,402,2.0,741.92,Electronics-Feeling,Electronics,463.7,Jason Ford,EAST,2023-10-09
854,2025-05-04,1104,2072,404,1.0,1134.81,Electronics-Become,Office,420.3,David Herrera,West,2021-04-01
855,2025-05-04,1080,2091,402,0.0,2717.37,Office-Mrs,Office,905.79,Thomas Parker,south-west,2023-02-28
856,2025-05-04,1124,2042,402,2.0,0.0,Clothing-Lawyer,Home,167.61,Megan Novak,East,2022-12-19
857,2025-05-04,1162,2007,401,3.0,583.39,Clothing-Over,Electronics,583.39,Deborah Rice,east,2022-01-14
858,2025-05-04,1070,2026,402,1.0,190.4,Clothing-Use,Home,211.56,Brittany Johnson,East,2021-06-04
859,2025-05-04,1125,2097,401,1.0,3031.56,Office-Recent,Clothing,842.1,Debbie Andrews,West,2021-05-22
860,2025-05-04,1157,2055,404,3.0,53.94,Clothing-Politics,Home,53.94,Cheryl Wu,West,2021-12-10
861,2025-05-04,1109,2061,404,0.0,799.68,Home-Quite,Clothing,199.92,Aaron Garcia,EAST,2023-07-31
862,2025-05-04,1009,2068,402,2.0,0.0,Home-Read,Electronics,820.24,Zachary Bell Jr.,East,2023-04-20
863,2025-05-04,1003,2041,402,0.0,2412.63,Home-Assume,Office,804.21,David Brennan,North,2020-05-21
864,2025-05-04,1173,2000,402,1.0,872.38,Electronics-Be,Electronics,969.31,David King MD,North,2022-09-14
865,2025-05-04,1177,2044,403,1.0,373.64,Office-Society,Clothing,207.58,Katherine West,east,2020-11-01
866,2025-05-04,1026,2049,403,1.0,3383.42,Office-Easy,Home,939.84,Gary Walls,North,2023-10-05
867,2025-05-04,1016,2005,403,2.0,686.05,Office-Huge,Home,428.78,Andrea Roberts,EAST,2021-05-16
868,2025-05-04,1116,2093,403,3.0,755.94,Home-Real,Home,755.94,Melissa Rivera,Central,2021-10-25
869,2025-05-04,1175,2017,403,3.0,463.7,Electronics-Feeling,Electronics,463.7,Teresa Lopez,West,2021-10-20
870,2025-05-04,1091,2096,402,1.0,1209.92,Office-Discuss,Home,672.18,Brianna Thomas,south-west,2023-05-23
871,2025-05-04,1103,2002,402,1.0,779.4,Office-Family,Clothing,866.0,Megan Chandler,East,2023-06-25
872,2025-05-04,1186,2016,402,0.0,646.04,Home-He,Office,323.02,Timothy Williams,West,2021-09-28
873,2025-05-04,1150,2064,402,0.0,294.04,Electronics-Stop,Home,294.04,Bobby Hunter,North,2020-12-06
874,2025-05-04,1093,2091,401,3.0,2717.37,Office-Mrs,Office,905.79,Christian Medina,East,2023-02-04
875,2025-05-04,1163,2032,401,0.0,0.0,Electronics-There,Electronics,945.6,Elizabeth Vaughn,West,2023-05-01
876,2025-05-04,1169,2013,401,0.0,935.36,Office-Cultural,Home,935.36,Michael Edwards,south-west,2023-09-26
877,2025-05-04,1176,2014,404,3.0,1231.5,Clothing-Eat,Home,246.3,Ashley Williams,EAST,2021-11-24
878,2025-05-04,1097,2015,403,3.0,2699.88,Office-Itself,Clothing,674.97,Laura Jones,EAST,2023-12-07
879,2025-05-04,1179,2019,402,0.0,1867.86,Home-History,Clothing,933.93,Desiree Miller,EAST,2021-12-21
880,2025-05-04,1077,2053,401,2.0,976.24,Home-Ground,Office,610.15,Amy Espinoza,North,2021-05-29
881,2025-05-04,1159,2077,402,3.0,561.83,Office-Ball,Electronics,561.83,Kelli Smith,North,2022-01-28
882,2025-05-04,1026,2065,401,2.0,1881.36,Office-Animal,Home,470.34,Gary Walls,North,2023-10-05
883,2025-05-04,1029,2013,404,1.0,0.0,Office-Cultural,Home,935.36,Gina Powers,West,2022-10-26
884,2025-05-04,1155,2025,403,1.0,503.32,Electronics-Assume,Clothing,279.62,Rachel Goodman,North,2023-04-10
885,2025-05-04,1091,2090,404,2.0,171.94,Office-Staff,Office,71.64,Brianna Thomas,south-west,2023-05-23
886,2025-05-04,1041,2005,404,1.0,385.9,Office-Huge,Home,428.78,David Beltran,east,2021-01-18
887,2025-05-04,1176,2061,403,1.0,359.86,Home-Quite,Clothing,199.92,Ashley Williams,EAST,2021-11-24
888,2025-05-04,1000,2001,401,0.0,1649.4,Electronics-Be,Clothing,412.35,Robert Gomez,West,2024-02-25
889,2025-05-04,1146,2085,404,1.0,653.81,Electronics-Officer,Home,242.15,Jonathan Andrade,south-west,2020-06-07
890,2025-05-04,1023,2099,401,0.0,1292.64,Electronics-Several,Electronics,646.32,Dustin Medina,east,2021-06-14
891,2025-05-04,1065,2082,402,3.0,266.6,Office-Figure,Office,266.6,Daniel Adams,Central,2023-07-02
892,2025-05-04,1075,2033,404,0.0,2508.75,Clothing-Argue,Electronics,836.25,Joseph Chavez,North,2023-01-01
893,2025-05-04,1025,2022,401,2.0,1073.89,Home-Economy,Electronics,671.18,Garrett Lewis,South,2023-08-04
894,2025-05-04,1092,2086,403,3.0,894.1,Home-Of,Home,894.1,Timothy Hill,West,2023-09-07
895,2025-05-04,1189,2014,401,0.0,0.0,Clothing-Eat,Home,246.3,Jennifer Farrell,North,2022-11-18
896,2025-05-04,1002,2017,402,2.0,0.0,Electronics-Feeling,Electronics,463.7,Mark Marshall,Central,2020-08-08
897,2025-05-04,1091,2056,403,0.0,1049.44,Office-About,Electronics,524.72,Brianna Thomas,south-west,2023-05-23
898,2025-05-04,1095,2043,402,0.0,0.0,Electronics-Practice,Office,873.45,Dr. Jason Scott,South,2021-04-07
899,2025-05-04,1102,2051,404,2.0,93.86,Home-Century,Electronics,117.32,Robert Hansen,Central,2022-11-19
900,2025-05-04,1098,2088,404,3.0,0.0,Office-Evening,Clothing,709.35,Jeffrey Maxwell,West,2022-01-27
901,2025-05-04,1166,2021,401,1.0,0.0,Clothing-Skill,Office,835.41,David Mccullough,south-west,2021-12-15
902,2025-05-04,1178,2092,401,1.0,867.98,Electronics-Add,Office,482.21,Katherine Kerr,EAST,2020-11-13
903,2025-05-04,1026,2053,404,3.0,1830.45,Home-Ground,Office,610.15,Gary Walls,North,2023-10-05
904,2025-05-04,1046,2078,404,2.0,454.43,Electronics-Film,Office,142.01,Tyler Colon,Central,2021-03-03
905,2025-05-04,1156,2003,402,3.0,1925.9,Electronics-Training,Clothing,385.18,Dennis Acevedo,East,2023-06-18
906,2025-05-04,1124,2014,404,3.0,0.0,Clothing-Eat,Home,246.3,Megan Novak,East,2022-12-19
907,2025-05-04,1011,2008,403,2.0,106.54,Electronics-Skin,Home,66.59,Amanda Myers,West,2021-09-05
908,2025-05-04,1003,2090,402,2.0,57.31,Office-Staff,Office,71.64,David Brennan,North,2020-05-21
909,2025-05-04,1132,2066,401,3.0,1548.18,Office-Occur,Clothing,516.06,Scott Winters,West,2022-09-20
910,2025-05-04,1169,2093,402,3.0,755.94,Home-Real,Home,755.94,Michael Edwards,south-west,2023-09-26
911,2025-05-04,1088,2084,404,1.0,0.0,Office-Stuff,Clothing,281.85,Lindsay Torres,east,2021-12-30
912,2025-05-04,1142,2078,401,0.0,568.04,Electronics-Film,Office,142.01,Marvin Hamilton,North,2022-04-23
913,2025-05-04,1164,2020,404,3.0,1879.15,Electronics-Share,Clothing,375.83,William Ramsey,North,2023-05-04
914,2025-05-04,1042,2009,404,2.0,53.05,Office-Raise,Clothing,66.31,Christopher Dodson,North,2023-10-30
915,2025-05-04,1061,2042,403,0.0,167.61,Clothing-Lawyer,Home,167.61,Taylor Kaufman,North,2021-07-23
916,2025-05-04,1129,2028,404,3.0,2551.76,Electronics-Take,Electronics,637.94,Karina Jones,East,2023-11-05
917,2025-05-04,1060,2010,404,3.0,544.88,Electronics-Themselves,Clothing,77.84,Mr. Christopher Thompson,South,2023-04-10
918,2025-05-04,1146,2057,401,3.0,436.98,Clothing-Identify,Home,436.98,Jonathan Andrade,south-west,2020-06-07
919,2025-05-04,1114,2040,401,3.0,34.54,Clothing-Determine,Office,34.54,Grace Price,South,2022-03-25
920,2025-05-04,1190,2083,401,0.0,2304.48,Clothing-Cut,Home,768.16,Elizabeth Robinson,south-west,2023-12-27
921,2025-05-04,1103,2052,401,0.0,2193.78,Office-Year,Home,731.26,Megan Chandler,East,2023-06-25
922,2025-05-04,1023,2077,403,1.0,505.65,Office-Ball,Electronics,561.83,Dustin Medina,east,2021-06-14
923,2025-05-04,1167,2085,404,2.0,387.44,Electronics-Officer,Home,242.15,Terry Frederick,North,2021-12-20
924,2025-05-04,1093,2006,402,3.0,594.0,Office-Class,Clothing,198.0,Christian Medina,East,2023-02-04
925,2025-05-04,1084,2071,404,2.0,492.13,Clothing-Success,Office,615.16,Martha Mccall,North,2022-05-31
926,2025-05-04,1183,2057,401,0.0,873.96,Clothing-Identify,Home,436.98,Kenneth Graves,East,2020-05-08
927,2025-05-04,1194,2084,402,0.0,563.7,Office-Stuff,Clothing,281.85,Casey Brown,Central,2024-02-09
928,2025-05-04,1087,2045,403,2.0,499.42,Office-Next,Home,312.14,Carla Tran,EAST,2020-07-22
929,2025-05-04,1179,2013,401,1.0,1683.65,Office-Cultural,Home,935.36,Desiree Miller,EAST,2021-12-21
